"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"BTN","Bhutan",0.0283924038132565,0.0276580773537273,0.0257926844318864,0.0239903800811817,0.0204431475634868,0.0175781722796441,0.0160270277350097,0.0140976607487758,0.0374442361297574,0.0260347802463859,0.0391784663156228,0.0248192235683467,0.0405984831560405,0.0488365106152587,0.0395266079962797,0.0271560657167492,0.0232718054361724,0.024247721030402,0.0316427964629637,0.0573852702389967,0.0550322026151666,0.0808755331595191,0.0951456050068603,0.0940589085819231,0.0919915402621783,0.0918096238338862,0.0837386177132589,0.081661876152842,0.0805846754826747
"BOL","Bolivia, Plurinational State of",-0.0315823971911788,-0.0318976311628426,-0.0277769610806672,-0.0264379848081367,-0.031727485005278,-0.0387597598946091,-0.0377134937587049,-0.0439238026506242,-0.0460375372320102,-0.0406620574912523,-0.071625466930992,-0.0821006737709518,-0.0787478079345675,-0.0790646325619888,-0.0786969037330552,-0.0745892434814742,-0.0718542147360597,-0.0817726195762601,-0.0764401934041447,-0.0823797859957571,-0.0873421959208906,-0.087111570178194,-0.0857124733920952,-0.0873879007586282,-0.0956651414858963,-0.0880296005773584,-0.0906137655211456,-0.0951742358420478,-0.0956398078714733
"BIH","Bosnia and Herzegovina",-0.00385427313167364,-0.00706395149683259,-0.0160240083825427,-0.0236970545617778,-0.0230622957947024,-0.0201331793782168,-0.012355490138826,-0.0117219245119262,-0.0131309318218421,-0.000862515557064347,-0.0173262554047993,-0.0435855137519661,-0.0430550340401334,-0.0377745648305385,-0.03815244178702,-0.0402342160141963,-0.0342852197972087,-0.0296610153463771,-0.0183436826463477,-0.00222931674861199,-0.0191730195383084,-0.0198182077157712,-0.0169581484169673,-0.0241032547142159,-0.0386462432160971,-0.0419931734455556,-0.0475923002723063,-0.0584743176873071,-0.0594269074458023
"BWA","Botswana",0.0111674040908288,0.00979596528755838,0.00894999033329585,0.0110307003363375,0.00913610197187753,0.010259909642728,0.00812285430453363,0.00298312944601636,0.0181103748714637,0.00471605375914519,0.0154332751405057,-0.00347129901343091,-0.00178863855123779,-0.00037508730272845,0.00983039955805504,0.00299844995965193,-0.00204009058662519,0.00899359403332245,0.0105854230141608,0.0244689562103849,0.0222369956400231,0.0311563922193533,0.0267849793694647,0.0251477323907789,0.029348132645886,0.028924024357197,0.0231985467681174,0.0150779945116651,0.00733801244407883
"BRA","Brazil",-0.0194618908424112,-0.0210458359250948,-0.021266044620106,-0.0203508515485554,-0.0151913244461064,-0.0120927744303338,-0.00980074386618407,-0.00653241842368063,-0.0099216021431468,-0.017262894100124,-0.0119495164394429,0.015837067989921,0.0158229736623218,0.0202811814750654,0.0345104086139979,0.0466787615276811,0.0456845968815368,0.044020208694318,0.0399614307240123,-0.0466153409643719,-0.0503344257924203,-0.0447245722058161,-0.0520304462148721,-0.0580973547357669,-0.0550670094560091,-0.050697530117272,-0.060969832676237,-0.0683629080363207,-0.0736114951032636
"BRN","Brunei Darussalam",-0.194847795792398,-0.191633911796387,-0.216716861740359,-0.199766444042835,-0.205638736238276,-0.213141680702533,-0.2155714646372,-0.227661839370113,-0.237401707801343,-0.2313592385563,-0.225558508021632,-0.178379341269264,-0.250067069961274,-0.231060525714352,-0.194797330983111,-0.202675359045515,-0.215602892178012,-0.234544905733249,-0.208893988672282,-0.18004920782554,-0.112954027365915,-0.0826189474673398,-0.102621482567675,-0.0937237325504792,-0.120070164526492,-0.103176778894999,-0.14360738540132,-0.152324014692499,-0.162460288777428
"BGR","Bulgaria",0.0242231833899126,0.0353379481951199,0.0632701650347096,0.0614448617546594,0.0591167536152095,0.0482759344291312,0.048113273766686,0.0577385313313761,0.0616179276291136,0.0622600977275696,0.0591172857232433,0.05141715681206,0.0494732004716684,0.0439221178836233,0.0505883151516939,0.0421075969869673,0.0423031197681153,0.0439018426596237,0.0485616676249742,0.0548277576095879,0.0531618281241249,0.0453373229022141,0.039597790082269,0.0324806323151747,0.0247815526264134,0.0171489448825323,0.000938778297583653,-0.0235271608727342,-0.0305273888099906
"BFA","Burkina Faso",-0.0308150111021305,-0.0311332375628627,-0.0294441311808748,-0.0277172498371111,-0.0243774445533407,-0.0209675214206442,-0.0242989531591948,-0.0274625635926031,-0.0274864280361714,-0.0273542769362491,-0.0448430227870594,-0.0849642689931986,-0.0720786348726702,-0.0677277978611732,-0.0526609137474722,-0.0542367892492207,-0.0619877974756948,-0.0629706962149104,-0.0687924773725753,-0.0657271873291808,-0.063197454841679,-0.0430384243936031,-0.0428928839256207,-0.0444577240451741,-0.0531856462659698,-0.0585175963050005,-0.0583642105352314,-0.0637101694882806,-0.0701512283218276
"BDI","Burundi",-0.0974279719398261,-0.0972809611520421,-0.097732605369303,-0.0982667117953674,-0.0924230818008556,-0.0865396707497042,-0.0840951965000528,-0.0813769912629672,-0.0809428218416331,-0.0835433203961286,-0.0779754532722774,-0.102604159420478,-0.10491408030023,-0.105399519563464,-0.107722015719563,-0.130103862111469,-0.134766713258863,-0.134439608789925,-0.106793179144269,-0.0643258794182637,-0.0809727534572255,-0.0697105173852864,-0.0689741236070312,-0.0713989952612748,-0.0715879748362662,-0.0735116127000554,-0.0674556320974671,-0.0638918572469426,-0.0646785384917493
"KHM","Cambodia",-0.0550043454575323,-0.0547862332843255,-0.055090325375658,-0.0551755266879996,-0.0510205419107793,-0.0468417428784957,-0.0479972474511813,-0.0488682712680086,-0.0517168909120964,-0.0515607597259429,-0.0630683277213261,-0.0734978454974973,-0.0732114259887606,-0.0683858001315906,-0.0689501640093986,-0.0732804968683426,-0.070995158308318,-0.0608012675039967,-0.0698425053859738,-0.0648528282763527,-0.0721514646895822,-0.0617810982289085,-0.0672298736126999,-0.0709346344889517,-0.0720088001312147,-0.0759637208284047,-0.0735315734345422,-0.0751433344434676,-0.0735194019225988
